,crawled_at,category,begin,num_agree,petition_idx,status,title,content,label,whattopic
371,2021-12-19 16:11,보건복지,2020-02-25,692,585563,청원종료,코로나19의 확산에 따라 일시적인 재택근무가 가능하게 해 주세요,코로나 지역 사회 확산 출근길 지하철 밀폐 공간 다수 사람 근무 식사 건 개인 위생 감염 위험 존재 생각 가족 구성원 기저 질환 경우 바이러스 감염 걱정 코로나 확산 일시 재택근무 권고 방안,2,9
372,2021-12-19 16:11,보건복지,2020-02-25,346,585565,청원종료,원격의료(원격진료) 필요한 부분에 있어서는 최대한 빨리 진행 해주십시오,의사 간호사 등 의료진 감염 문제 의료진 감염 경우 감염 일반 환자 코로나 전염 수 것 응급실 폐쇄 의료진 격리 등 의료 체계 수 절체절명 상황 의사 협회 자신 밥그릇 싸움 일시 원격 의료 반대 실정 청도 대남 병원 사례 말 것 경남 창원 병원 일 간호사 코로나 확진 판정 데 일 의사 최종 양성 판정 이 접촉 의료진 수십 명 자 격리 병원 폐쇄 뿐 대구 병원 간호사 전공의 코로나 확진 판정 이 접촉 의사 명 간호사 명 격리 앞 의료진 감염 숫자 기하급수 것 이 진찰 진단 환자 병 의료진 감염 사례 발생 수 판단 의료진 그 진찰 진단 국민 정부 원격 의료 시행 부탁,2,15
373,2021-12-19 16:11,보건복지,2020-02-25,607,585567,청원종료,마스크의 생산과 유통을 국가가 직접 통제하여 배급해주세요,마스크 국가 통제 신천지 변수 폭발 코로나 팬더 믹 길 집권당 정부 청와대 건의 마스크 생산 유통 이제 국가 통제 국가 국가 비상시 특정 품목 생산 유통 통제 법 권한 근거 국가 비상시 민심 분노 폭발 직전 이상 좌고우면 마스크 생산 유통 과정 국가 장악 마스크 극소수 무리 폭리 시민 마스크 방황 국가 이 부당 돈벌이 몰두 수 그것 정권 그 편 입증 길 무엇 마스크 생산 업체 유통 업체 창고 지금 국가 공권력 동결 지자체 수요 공급 통제 전환 최소한 마스크 생산 유통 국가 배급 전환 시민 여론 이 지지 것 청와대 당장 마스크 국가 통제 국회 이 법 제도 보완 마스크 나라 시민 생존 필수품 이상 소수 유통 업자 생산 업자 농간 용납 국가 힘 마스크 생산 유통 통제 마스크 배급 국민 공평 배급,2,9
374,2021-12-19 16:11,보건복지,2020-02-25,843,585569,청원종료,"마스크를 전량 정부 구매 이후 재판매, 재분배 정책을 실시해주시기 바랍니다.",등 코로나 국민 자신 보호 수 마스크 구입 상황 약국 병 의원 등 마스크 구입 의료인 자신 보호 상황 상황 일부 몰지각 사람 매점매석 행위 국내 품귀 현상 해외 반출 상황 보도 일반인 이상 의료인 마스크 사용 수 정부 마스크 업체 전량 구매 이후 재판매 필요 분야 분배 청원 시행 매점매석 금지 밀수출 금지 정책 마스크 품귀 현상 극복 현실 코로나 경우 마스크 손 소독 세정 이외 특별 예방 방법 마스크 공급 국민 위험 법 근거 부족 특별법 제정 마스크 공급 업체 전량 정부 구매 마스크 공급 문제 해결 청원,2,9
375,2021-12-19 16:11,보건복지,2020-02-25,893,585570,청원종료,코로나에 노출된 백화점,대구 지역 백화점 근무 직원 백화점 체제 개인 사업자 사람 백화점 측 월급 푼 시국 위험 강행 대구 도시 전체 단계 대중교통 이용 백화점 출퇴근 누가 매장 마스크 하나 실정 매출 상황 행사 것 강요 인건비 개인 사업자 몫 대형 매장 폐쇄 요구 최소한 행사 중지 수입 인건비 알바 비 압박 수 백화점 소상 공인,2,3
376,2021-12-19 16:11,보건복지,2020-02-25,454,585576,청원종료,"코로나19, 재난상황으로 인해 결혼식연기 위약금챙기는 예식장 조취를 부탁드립니다.",안녕 저 올해 월 결혼 예비 신부 년 결혼 준비 행복 예식 얼마 대구 집단 코로나 확진 발생 경북 확진 시작 전국 코로나 제 거주 지역 발생 이유 언론 각종 뉴스 코로나 대구 코로나 대구경북 코로나 코로나 나라 발병 코 대한민국 나라 대구경북 지역 병 언급 정확 언제 유행 백신 계발 치료 약 상황 확진 재난 환경 가족 친지 지인 초대 결혼식 전쟁터 것 마찬가지 부모 말씀 초대 딸 자식 출발 축하 자리 식사 게 일 코로나 확진 대구경북 지역 이유 하나 제 가족 지인 예식장 예식 예비 부부 그분 가족 코로나 고통 상처 것 결혼식 연기 예식장 측 코로나 예식 려고 위약금 지불 것 계획 신혼 여행 청첩장 인쇄 전국 재난 상황 악용 이익 대한민국 예식장 측 조취 번 결혼식 가족 친지 지인 행복 예식,2,8
377,2021-12-19 16:11,보건복지,2020-02-25,316,585579,청원종료,마스크 가정에 우편으로 배달해주세요,마스크 사지 인척 동원 싹쓸이 사람 정부 차원 가정 배달 후 불로 결제 코 방법 공정 것 노인 학교 학생 배포 만성 환자 원칙 우왕좌왕 불안,2,9
378,2021-12-19 16:11,보건복지,2020-02-25,1210,585580,청원종료,코로나19예방 관련 임산부 재택근무 가능하도록 해주세요,코로나 국민 조심 시국 임산부 걱정 두려움 속 삼성 경우 오늘 부 임산부 재택 근무 발 자 격리 나라 조치 회사 인사 팀 판단 거 예상 코로나 감염 경우 뱃속 태아 때문 치료 걸로 저출산 대책 고민 정부 부분 신경 위기 위기 경보 단계 변경 코로나 예방 차원 임산부 재택 근무 나라 조치 검토,2,8
379,2021-12-19 16:12,보건복지,2020-02-25,462,585583,청원종료,코로나에 대한 과도한 대처를 멈춰주세요,코로나 과도 대처 저 강릉 병원 근무 중 간호사 코로나 잘못 정보 그것 대한민국 건강 펜 코로나 바이러스 말씀 코로나 바이러스 독감 바이러스 바이러스 휴식 감기 수 기저 질환 환자 급속도 폐렴 증상 것 확인 부분 저희 의료진 기저 질환 호흡기 질환 환자 대처 말씀 것 코로나 바이러스 숙주 역할 생명체 경우 공기 중 시간 안 죽음 일 전 곳 등 과도 방역 효과 무리 방역 우리 스스로 불안 공포 이게 불안 공포 우리 면역력 잠복 우리 몸 바이러스 활성 효과 우리 몸 가능 무리 방역 코로나 방역 여기저기 살균제 코로나 독성 우리 건강 영향 뿐 이것 우리 영양제 비타민 생각 사용 것 가습기 살균제 우리 폐 것 이것 마찬가지 번 말씀 무분별 방역 검사 말씀 코로나 검사 코로나 정확 검사 말 지인 저 말 확진 키트 검사 확률 바이러스 확진 키트 정확 수준 결과 제외 검사 결과 절대 정확 확률 수준 확진 환자 명 판명 때 그것 정확 확률 말 이것 확진 판단 명 중 명 실재 바이러스 보균자 수 바이러스 코로나 바이러스 말 수 것 코로나 바이러스 전파 방역 대책 전염병 콜레라 등 격상 확진 격리 것 우리 의문 명 간호사 독감 유발 바이러스 보균자 전염 병균 보균자 취급 치료 것 것 현재 방역 대책 절차 과거 메르스 사태 습득 방식 일반 전염병 수준 대책 것 변종 코로나 바이러스 정확 이해 기반 방역 대책 관리 방안 대한민국 전문직 백의 천사 통상 통념 대책 현재 변종 코로나 바이러스 변화 과정 환자 치료 특성 등 기초 정확 정보 공개 질환 대책 코로나 특성 근거 현재 전문가 사람 제안 것 코로나 상황 발작 반응 뿐 실재 환자 증상 회복 과정 수 정보 지식 피드백 등 활용 체계 과학 대책 필요 언론 불안 공포 생각 감염 언론 세균 감염 문제 무리 보도 번 정리 말씀 국회 문정부 관리 공포 분위기 조성 것 문정부 전문가 자처 의료진 무늬 타이틀 학위 감염 학 전문가 사람 말 귀 과 대처 언론 트 확인 않 공포 분위기 불신 조장 저 딸 코로나 걱정 아내 이야기 아내 우리 딸 코로나 말 거 저 저 제 딸 코 나라 저 당황 일반 감기 아이 보일러 아기 대로 아기 스스로 수 최선 것 제 딸 건강 미소 저 행복 것 저 여러분 감사 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,2,14
380,2021-12-19 16:12,보건복지,2020-02-25,525,585584,청원종료,"코로나19,  재난상황으로 인한 결혼식연기시 위약금에대한 조치부탁드립니다!",안녕 저 올해 월 결혼 예비 신부 년 결혼 준비 행복 예식 얼마 대구 집단 코로나 확진 발생 경북 확진 시작 전국 코로나 제 거주 지역 발생 이유 언론 각종 뉴스 코로나 대구 코로나 대구경북 코로나 코로나 나라 발병 코 대한민국 나라 대구경북 지역 병 언급 언제 유행 백신 계발 정확 치료 약 상황 확진 재난 환경 가족 친지 지인 초대 결혼식 전쟁터 것 마찬가지 부모 말씀 초대 딸 자식 결혼 출발 축하 자리 식사 게 일 코로나 확진 대구경북 지역 이유 하나 제 가족 지인 예식장 결혼 예비 부부 그분 가족 코로나 고통 상처 것 서로 건강 피해 결혼 연기 예식장 측 코로나 예식 려고 위약금 지불 예식장 측 입장 이해 건 저 것 보증 인원 조정 요청 그것 계획 신혼 여행 청첩장 수정 인쇄 전국 재난 상황 본인 이익 전국 예식장 측 조치 예비부부 방향 조율 수 보증인 원조 식대 인 위약금 할인 등 해결 방안 시간 결혼식 예비 부부 개월 동안 준비 저희 번 결혼식 가족 친지 지인 행복 예식 수,2,4
381,2021-12-19 16:12,보건복지,2020-02-25,1033,585585,청원종료,마스크를 구매할수 있도록 도와주세요 !!!,코로나 우리 때 국민 코로나 건강 두려움 경제 어려움 불신 번 확진 환자 예 그분 마스크 착용 개인위생 철저 접촉자 모두 음성 결과 원 마스크 원대 가격 판매 실정 원대 마스크 구 수 어르신 구매처 금액 구매 확진 치료 의심 환자 격리 국가 부담 상황 코로나 위 기단 격상 이때 마스크 정부 구매 수 바이러스 감염 데 도움 거 생각 공장 고시 가격 예전 데 시중 판매 제품 가격 방송 매체 예방 내용 점 것 마음 가격 사리사욕 업자 마스크 판매 창고 국민 이때 정치 분 니 화합 코로나 슬기 수 정부 부처 일선 공무원 의료 진분 국민 여러분 마스크,2,9
382,2021-12-19 16:12,보건복지,2020-02-25,824,585586,청원종료,마스크 가격 정부에서 통제해 주세요.,마스크 가격 통제 청원 코로나 사태 이후 마스크 가격 급등 개당 천 원 천 원 가격 형성 제안 중앙 정부 마스크 생산 물량 선 구매 개인 원 정도 유상 공급 원가 얼마 원 정도 생산 업체 이윤 보장 것 금액 저소득층 상공 급 수 생각 국민 대형 마트 마스크 구입 위험 소량 국가 공무원 지자체 공무원 통장 동원 지역 단위 공급 진정 수 무상 지급 것 정부,2,9
383,2021-12-19 16:12,보건복지,2020-02-25,361,585588,청원종료,국가의 중요한 사항에 대해서 명확하게 알려주세요,나라 코로나 바이러스 가운데 저희 부부 걸음 결혼식 주 취소 위약금 발생 계약서 상 명시 추가 계약서 국가 중요 상황 발생 시 위약금 면책 사유 국가 중요 상황 게 업체 쪽 판단 나름 코로나 바이러스 감염 인원 증가 사망 인원 증가 단계 시점 국가 중요 상황 건가요 가이드라인 저희 사람 발생 거 생각 국가 국민 피해 최소 노력 국민 금적 피해 최소 노력 것 국가 사항 피해자 발생 업체 가이드라인 저 피해자 발생 도움 부탁,2,1
384,2021-12-19 16:12,보건복지,2020-02-25,2085,585592,청원종료,코로나19 기간내에 결혼식 위약금없이 취소하도록 해주세요,코로나 확산 위기 단계 단계 격상 월 첫째 주 결혼식 취소 예식장 만 원 위약금 사람 결혼식 장례식 경우 진행 감염자 발생 수 무증상 감염자 수 취소 만 원 위약금 수 신혼 부부 시련 정부 어린이집 의무 원 마당 것 규제 게,2,4
385,2021-12-19 16:12,보건복지,2020-02-25,1065,585593,청원종료,보육교사가 죽어가고잇습니다. 살려주세요,보육 교사 가정 자녀 보육 교사 전 가정 아내 엄마 저 순간 인권 우리 대한민국 인권 보장 것 코로나 지역 감염 확진 발생 보건 소장 사람 신천지 교인 것 백 명 의사 간호사 인력 낭비 수고 호텔 격리 지경 누굴 대통령 우린 안전 나 신천지 교인 접촉자 말 학부모 자녀 소속 아래 보육 교육 어린이집 안전 수 건가요 원 교사 맞벌이 긴급 보육 맞벌이 필요 보육 교사 열 명 당직 보육 당직자 명 겁니까 내 내 자녀 유산 겁니까 신학기 식품위생 관리 과 지자체 감사 집단 급식소 관련자 보건 증 준비 나라 시국 코로나 병 존재 우리 보육 교사 제 발 보건소 확진 사람 옷 화장실 시약 불구덩이 거 체 손짓 겁니까 유해 기간 메뉴 얼 진행 대통령 국민 여러분 집 불안 나라 시국 저희 어디 하소연 보건 증 기한 잠정 유해 기한 보육 교사 교육부 안전 보장 당장 내일 보건소 방문 우린 어디 하소 대통령 보건복지부 장관 학부모,2,11
386,2021-12-19 16:12,보건복지,2020-02-25,280,585594,청원종료,우리나라의 약자들을 지원해 주시기 바랍니다.,안녕 대한민국 나라 사랑 대 청소년 저 나라 코로나 사태 관련 우리 나라 사회 약자 분 지원 코로나 전국 혼란 상태 혼란 동시 코로나 기본 예방법 중 하나 마스크 국민 중요 존재 마스크 코로나 예방 수 본 뿐 주변 사람 피해 수 때문 나라 사태 하루 개선 상황 진전 노력 것 인터넷 뉴스 정부 노력 중 확인 수 뉴스 관계자 분 모습 노력 구나 수 저 나라 사회 약자 지원 우리 나라 달동네 판잣집 분 부모 가족 저소득층 기초 수급 분 생각 사회 약자 분 저 분 마스크 수 생각 전국 혼란 마스크 가격 급등 기하급수 상승 가격 마스크 대부분 품절 상태 가격 경제 여유 사람 마스크 자신 건강 수 사회 약자 위치 분 겁니까 저 상황 나라 생각 진정 정부 힘 필요 때 생각 정부 신천지 교인 지원 방면 지역 분야 경제 지원 결정 것 정책 취하 말씀 것 자신 건강 질병 취약 노출 사회 약자 분 조금 집중 말씀 것 저 학교 인간 기본 권리 중 사회 것 사회 핵심 내용 최소한 인간 삶 영위 수 것 인간 삶 생존 위협 생명 보장 사회 약자 위치 분 자신 생존 위협 상황 인간 기본 권리 침범 것 지역 저소득 분 마스크 지원 조금 것 정도 부족 생각 정부 국민 개개인 권리 생각 저 자랑 대한민국 나라 감사,2,9
387,2021-12-19 16:12,보건복지,2020-02-25,551,585597,청원종료,어린이집 신입원아 등원 연기해 주십시오.,어린이집 신입 원아 등원 연기 신종 코로나 바이러스 확산 명 확진 발생 것 추산 시점 월 어린이집 불편 부모 마음 거 생각 코로나 바이러스 감염 차단 어린이집 원 것 영유 아들 국민 건강 코로나 바이러스 위 경보 상황 해제 본질 것 필요 가정 어린이 집 보육 담당 코로나 바이러스 차별 질병관리본부 문구 저 차별 영 유아 감염 바램 월 필요 신입 영 유아 긴급 보육 데 세 세 세 영아 신입 원아 응기 간 보육 수 신입 원아 응 영아 적응 동안 부모 등원 시간 적응 것 말 재원 영 유아 긴급 보육 얼마 신입 영 유아 안정 적응 것 방법 외부 출입 금지 신입 부모 외부 건지 외부 신입 부모 소독 신입 부모 신입 재원 마스크 보육 영아 마스크 뿐 마스크 사람 중요 것 어린이집 영 유아 보육 교직원 감염 염려 정부 차원 단계 신입 원아 맞벌이 부부 유급 휴가 보장 어린이집 영유 아도 부모 협조 어려움 극복 코로나 바이러스 불안감 종식 수 것 어린이집 부모 어려움 대책 감사 코로나 감염 차단 신입 원아 등원 해결책 필요,2,11
388,2021-12-19 16:12,보건복지,2020-02-25,1574,585602,청원종료,신천지 9천명 자가격리자들에게 100억원 지원 반대합니다.,코로나 바이러스 중국 발병 후 저희 국민 최대한 개인 위생 바이러스 것 노력 신천지 교인 무자비 편협 이기주의 행동 순식간 대한민국 국민 위협 만큼 바이러스 확산 억 원 벌금 억 원 지원 예정 다수 국민 세금 제고,2,14
389,2021-12-19 16:12,보건복지,2020-02-25,536,585613,청원종료,코로나 대구의료원 라파엘병동을 살려주세요,안녕 저 대구 아이 아이 엄마 코로나 시기 국민 여러분 제 대구 병원 환자 청원 호흡기 의지 말 기암 환자 대구 의료 원 현제 코로나 확진 환자 격리 코로나 여파 격리 환자 수용 병실 부족 대구시 대구 의료 원 라파엘 병동 환자 누군가 가족 누군가 엄마 형제 자매 환자 뉴스 보도 보건복지부 시청 문의 답변 현제 코로나 환자 라파엘 병동 안 포함 말 기암 환자 보호자 감금 환자 치료 연명 수 기회 박탈 국민 힘 필요 건강 유의 청원 힘,2,8
390,2021-12-19 16:12,보건복지,2020-02-25,8140,585616,청원종료,문재인 대통령의 하야를 요구합니다.,국민 국가 안전 보장 권리 국가 국민 사유 재산 국민 안전 보장 국가 의무 대한민국 중국 전면 입국 금지 초기 실행 여파 코로나 우한 폐렴 전염병 혼란 중 국민 생명 안전 보장 국가 조직 수장 문재 대통령 자진,2,14
391,2021-12-19 16:12,보건복지,2020-02-25,488,585619,청원종료,마스크 및 손소독제 무상 지원 바랍니다,우리 국민 만 명 이상 중국인 입국 금지 청원 서명 정부 귀 중국 아픔 중국인 입국 실효 제재 혹자 문 모기 소용 대통령 생각 중국인 입국 골든 타임 전국 시 도 확진 속출 정부 중국인 입국 점 중국인 마스크 것 제재 점 자국민 중국 북한 마스크 무상 지원 점 무엇 사태 초반 정부 마스크 가격 가격 천정부지 점 국민 손 정부 위 국민 생명 방치 정부 자국민 보호 정책 일환 저소득층 외 차상 위계 일반 시민 손 소독 마스크 보급,2,9
392,2021-12-19 16:12,보건복지,2020-02-25,4897,585622,청원종료,한시적으로라도 '중국인 입국금지' 를 재청원합니다.,달 전 중국인 입국 금지 청원 청원 수용 채 얼마 전 종료 우리 나라 신종 코 수 본론 말씀 가지 원인 터 야기 상황 시일 내 해결 상황 단편 대처 것 일 야기 근본 원인 생각 이후 근본 원인 최우선 해결 때 원인 야기 상황 해결 수 생각 처음 우한 폐렴 신종 코로나 중국 우한 창궐 이후 전 세계 이후 우리 정부 중국 국민 안전 전세기 동원 국민 본국 대피 만 하나 무증상 감염자 까지 선별 귀국 즉시 주간 격리 조치 국민 안전 자국민 본국 대피 격리 조치 상황 후 최종 감염 확인 격리 해제 일련 대처 상식 논리 납득 가능 완벽 대처 생각 상식 논리 납득 정부 대처 하나 중국 일부 지역 한정 입국 금지 조치 현재 마찬가지 그때 당시 중국 당국 확진 통계 중국 전역 확진 수 증가 추세 중국 전역 확진 수 증가 것 중국 전체 바이러스 증거 논리 생각 때 중국인 잠재 감염 의심 수 것 이것 합리 사실 중국 자국 신종 코로나 퇴치 세계 기여 자화자찬 말 우선 해외 출국 중국 자국민 출국 주전 본국 격리 음성 판정 이후 해외 출국 조치 생각 중국 그것 순간 때문 잠재 감염 의심 중국인 중 일부 무증상 감염 채 입국 허용 국가 자유 왕래 수 왕래 수 가능 합리 사실 무증상 감염 공항 항만 방역망 확진 여부 판단 것 가능 무증상 감염 경우 수 때문 우리 정부 중국 우리 국민 전세기 귀국 후 주간 격리 우리 정부 중국인 입국 금지 조치 대신 차선책 앞 경우 우리 나라 입국 중국인 공항 호송 주간 지정 장소 격리 후 감염 판단 때 국내 입국 절차 생각 우리 정부 여기 논리 중국인 별도 격리 조치 입국 허용 말 여기 감염병 정부 완벽 통제 사실 가능 의미 상식 논리 순간 정부 통제 역학 조사 확진 필연 수 밖 환경 정부 조성 것 무증상 감염 존재 확인 이상 잠재 감염 의심 중국인 하루 수천 단위 이상 입국 중국인 하루 명 우리 국민 접촉 하루 최소 수만 명 우리 국민 감염 위험 노출 수천 명 이상 중국인 이동 동선 치 공백 추적 가능 때문 우리 국민 마스크 의존 채 그 가난 사람 마스크 무방비 상태 감염 위험 노출 것 신종 코로나 최초 진원지 국가 전역 바이러스 바이러스 확산 세 중국 잠재 감염 의심 우리 나라 입국 중국 본토 상황 안정 이상 우리 나라 조치 감염 위험 근본 제거 가능 감염원 유입 근본 차단 상태 때문 일시 확산 세의 증감 뿐 사실 바이러스 종식 감염원 중국인 입국 이상 가능 이번 중국 발 신종 코로나 사태 우리 국민 생명 직접 연관 명 국민 누군가 세상 아빠 엄마 아들 딸 증상 누군가 병 무언가 포기 수 생명 수 국가 명 국민 최선 생각 현실 것 일 국민 생명 직결 일 국가 존재 수 이유 국민 이념 이해관계 국민 안전 생명 일 국가 두려움 수 생각 때문 저 중국인 입국 금지 청원 경제 국민 안전 담보 타협 국민 안전 만큼 위험 존재 무엇 타협 끝 저 보수 진보 우리 대한민국 자랑 청년 국민 이념 대립 상식 나 건 거 치부 서로 말 귀 것 누구 탓 전 내 자신 내 게 그것 인정 반성 소통 방향 건강 정치 정부 게 우리 나라 유일 소망 번 부탁 진보 보수 이념 과거 반성 그 미래 수 고민 순간 우리나라 필요 실질 일 최선 국가 운영 국민 사람 부탁 감사,2,10
393,2021-12-19 16:13,보건복지,2020-02-25,1167,585625,청원종료,국민들은 입국금지를 원합니다!!!,지금 당장 입국 금지 조취 바이러스 확산 국민 의협 번 얘기 박인숙 의원 얘기 거 뉴스 아래 링크 전문가 말 국민 말 대한민국 일본 세계 입국 금지 대한민국 번 감염자 당신 누구 대통령 대한민국 국민 대통령 중국 대통령 대한민국 대통령 대한민국 국민 국민 위험 국민 누구 의지 국민 여야 중국 자국민 생각 당신 대한민국 대통령,2,14
394,2021-12-19 16:13,보건복지,2020-02-25,5186,585626,청원종료,코로나19에 노출된 대구 의료진 및 공무원분들을 위한 지원을 풍족하게 해주세요,안녕 저 의료업 종사 공무원 바이러스 종식 대구 시민 감사 본론 말 어제 중국 만 장 마스크 기사 대구 대학 병원 의료진 직원 마스크 개인 비치 것 때문 개인 보통 대학 병원 직원 응급실 음압 병동 외 타과 의료진 불안 하루 감염 의심 명 통 대구 대학 병원 만 장 주십시오 대통령 희생 희생 정신 강요 대구 간호사 환자 감염 기사 의료진 감염 누가 치료 의료진 감염 의료진 투입 의료진 감염 의료진 투입 이건 국가 인력 낭비 손실 생각 병 전염성 뿐 치료 치사율 결국 치료 제때 사람 테 폐 섬유 진행 사망자 사태 제 생각 걸까요 저 달 전 중국 폐렴 관련 기사 중국 바이러스 최전선 일 의료진 월급 우리나라 돈 만 원 정도 지급 지금 환율 수 당시 생각 연 커뮤니티 대구 지원 분 글 대구 숙소 글 푼돈 게 어디 신천 우리 세금 우리 세금 바이러스 일 의료진 소방관 경찰관 공무원 인력 부족 대구 역학 조사 것 이것 감염 확산 이유 중 하나 대구 시민 회사 시국 생활 내일 월요일 출근 사람 텐데요 동선 그곳 의심 가족 자 격리 집 마스크 등 조치 텐데요 대구 인력 부족 번 이후 동선 파악 비협조 환자 대면 부분 백 번 이해 동선 파악 우리 대구 내 곳 곳 주변 폐쇄 어디 폐쇄 확진 조심 의료진 바이러스 노출 공무원 누가 상황 감염자 환경 일 수급 상황 중국 만 장 바이러스 분 와중 마스크 손소 독제 이해 수 타지 지원 분 자처 자원 분 코로나 환자 노출 데 지원 것 기본 바이러스 시간 노출 대구 병원 의료진 분 불안 병원 일 직원 마스크 손소 독제 스프레이 소독 장갑 등 시작 곳 조치,2,14
395,2021-12-19 16:13,보건복지,2020-02-25,982,585630,청원종료,추수꾼을 잡아야 코로나가 잡힙니다.,신천지 년 동안 성장 이단 종파 이단 무엇 한자 이단 뜻 異端 이단 異 端 끝 단 끝 것 이단 처음 끝 종교 거짓말 종교 이단 신천지 뜻 그 교본 적반하장 사용 異端 의미 신천지 이단 성경 뱀 지혜 비둘기 순결 말씀 신천지 포교 거짓말 뱀 지혜 행동 말 그 포교 거짓말 불사 거짓 복합 조직 신천지 거짓말 유력 인사 포섭 추수 기존 교회 잠입 신천지 포 교단 기존 교회 잠입 그 신천지 교회 오랫동안 점차 포교 추진 코로나 바이러스 확산 추이 추수 바이러스 숙주 수 상황 이 공개 이 접촉 기존 교회 파악 기간 접촉 사람 점검 길 코로나 진정 길 그 공개 것 추수 신천지 핵심 자산 때문 정부 공권력 동원 비밀 명단 확보 관련 기관 교회 내용 통보 후 본질 대처 그 고전 집단 예배 방식 결사 연역 교리 귀납 접근 방식 포교 신천지 추수 탄식 정도 척 접근 정체 감정 코로나 뿐 전염병 경로 투명 때 수 우리 나라 코 정도 확장 것 투명 수 늪 입니다 신천지 우한 신천지 집단 이번 사태 시기 밀접 관련 지도부 추수 비밀결사 조직 채 그 집단 예배 그 사업 공유 기존 교회 지금 문제 그 바이러스 공유 것 일정 범위 경로 수 확진 것 신천지 추수 공개 코로나 어디 추수 코 국가 위기 속 신천지 추수 공개 인권 침해 국민 살 생존 권리 국가 공권력 동원 추수 명단 추수 침투 교회 공개 교회 코로나 이상 확진 미연 방지 수 최선 길 코로나 잠복 기간 생각 때 시 일,2,8
396,2021-12-19 16:13,보건복지,2020-02-25,1266,585631,청원종료,마스크지급방식에대하여,대구 시민 매스컴 대구 경북 마스크 백만 개 추가 지급 시민 새벽 마스크 이마트 등 대형 마트 새벽 줄 코로나 예방 사람 간 접촉 시 중가 개당 원 미만 인 개 한정 마스크 면역 취약 부녀자 자녀 등 식구 전체 동원 구입 아이러니 실정 줄 시민 제안 예전 예비군 소집 통지서 적십자회 수납 등 통반장 시절 폐단 우편 전환 거 수급 예전 통지서 통반장 체계 운용 때 사람 간 접촉도 국민 세금 수 국가 국민 봉사 것 수 통반장 운영 동 인 마스크 지급 때 세대 손 소독 지급 나위 봉투 겉면 여러분 국가 말 게 국무총리 대구 진두지휘 시점 부분 동시 정부 신뢰 수 겁니다 말 골든 타임 누가 말 국민 개돼지 표현 고위 공무원 국민 것 수 절호 기회 기회,2,9
397,2021-12-19 16:13,보건복지,2020-02-25,799,585632,청원종료,코로나로 인해 피해보는 자영업자 지원을 부탁드립니다,안녕 저 자영업 일반인 이번 코로나 사태 자영업 피해 것 저 강제 격리 외식 배달 음식 주변 지인 매장 손 차 식자재 인건비 피해 전기 요금 등 시 설비 등 피해 손 문 그 자영업 생계 건물 임대료 대출 생계 비용 등 감안 자영업,2,11
398,2021-12-19 16:13,보건복지,2020-02-25,270,585633,청원종료,*생명 코로나 사태에 대한 비합리적 대응,전국 코 유행 확산 생명 경우 지역 영업 실적 압박 단체 영업 행위 강요 무엇 저녁 술자리 강요 잔돌 리기 포함 사무실 안 기침 등 불편 상황 지속 사람 영업 사원 가족 사람 회사 실적 지속 영업 사원 푸 쉬 상황 공식 저 문제 제기 상황 회사 영업 실적 임직원 영업 사원 책임 전가 게 생각 코로나 사태 영업 사원 책임 회사 책임 전가 비판 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,2,13
399,2021-12-19 16:13,보건복지,2020-02-25,1170,585634,청원종료,"코로나19 극복을 위해 마스크 수출 전면 금지, 특가 공급으로 우리 국민들을 살려주세요",코로나 공포 속 불안 나날 것 약국 마트 어디 마스크 수 것 인터넷 천정부지 가격 인상 담합 국민 고통 정부 국민 마스크 물량 가격 중국 포함 해외 수출 한시 금지 우리 국민,2,9
